NetRtg.Rk,Team,Conf,NetRtg,ORtg,ORtg.Rk,DRtg,DRtg.Rk,AdjT,AdjT.Rk,Luck,Luck.Rk,SOS.NetRtg,SOS.NetRtg.Rk,SOS.ORtg,SOS.ORtg.Rk,SOS.DRtg,SOS.DRtg.Rk,NCSOS.NetRtg,NCSOS.NetRk,Seed,W,L,WinPct
135,UAB,CUSA,3.06,104.9,163,101.9,126,64.7,151,0.025,119,0.29,136,103.9,163,103.6,121,3.4,61,14,20,16,0.5555555555555556
140,Coastal Carolina,BSth,2.38,106.7,119,104.3,170,64.1,190,0.006,171,-6.45,319,102.2,261,108.6,337,-1.05,187,16,24,10,0.7058823529411765
142,Belmont,OVC,2.27,110.2,65,107.9,240,66.9,57,0.065,41,-3.33,225,102.4,250,105.7,222,-1.68,209,15,22,11,0.6666666666666666
143,North Florida,ASun,2.26,108.4,88,106.2,204,67.1,51,-0.022,230,-7.19,331,101.0,312,108.2,321,2.23,91,16,23,12,0.6571428571428571
152,North Dakota St.,Sum,1.41,103.8,181,102.4,134,60.8,324,0.105,6,-4.21,257,102.9,221,107.1,275,-5.5,314,15,23,10,0.696969696969697
162,Manhattan,MAAC,0.31,101.9,224,101.6,119,67.7,30,-0.001,186,-3.59,234,102.0,275,105.6,219,-0.4,169,16,19,14,0.5757575757575758
184,Robert Morris,NEC,-1.39,103.1,197,104.5,172,65.4,118,0.055,54,-4.59,264,102.7,233,107.3,287,2.49,86,16,20,15,0.5714285714285714
193,Lafayette,Pat,-2.14,112.9,38,115.1,338,64.6,160,0.097,10,-4.01,246,103.0,215,107.0,272,-0.45,170,16,20,13,0.6060606060606061
213,Texas Southern,SWAC,-3.84,104.1,177,107.9,241,63.3,240,0.128,1,-6.74,323,100.0,333,106.8,263,15.16,2,15,22,13,0.6285714285714286
251,Hampton,MEAC,-7.4,96.6,303,104.0,164,69.2,15,0.031,105,-7.48,336,99.5,337,106.9,271,-0.55,176,16,17,18,0.4857142857142857
