NetRtg.Rk,Team,Conf,NetRtg,ORtg,ORtg.Rk,DRtg,DRtg.Rk,AdjT,AdjT.Rk,Luck,Luck.Rk,SOS.NetRtg,SOS.NetRtg.Rk,SOS.ORtg,SOS.ORtg.Rk,SOS.DRtg,SOS.DRtg.Rk,NCSOS.NetRtg,NCSOS.NetRk,Seed,W,L,WinPct
15,Creighton,MVC,21.75,118.3,5,96.5,66,63.8,211,-0.009,208,5.73,67,105.5,74,99.7,65,1.63,113,7,28,8,0.7777777777777778
16,Georgetown,BE,21.24,107.6,80,86.4,4,61.2,300,0.038,82,7.42,33,106.3,34,98.9,43,-6.15,312,2,25,7,0.78125
17,Wichita St.,MVC,20.31,111.8,35,91.5,20,63.8,208,-0.002,185,6.71,51,106.9,17,100.2,79,0.17,152,9,30,9,0.7692307692307693
18,VCU,A10,20.28,114.0,20,93.7,36,66.4,91,0.002,171,5.09,76,105.8,56,100.7,97,-0.22,161,5,27,9,0.75
19,Saint Louis,A10,20.01,108.6,71,88.6,8,63.8,213,0.0,179,3.91,97,104.5,101,100.6,91,-3.98,273,4,28,7,0.8
20,Minnesota,B10,19.85,114.8,16,95.0,46,62.3,274,-0.036,273,11.22,2,108.5,3,97.3,7,2.07,103,11,21,13,0.6176470588235294
21,Saint Mary's,WCC,19.33,116.1,11,96.8,73,62.9,246,0.023,122,3.18,109,104.9,92,101.7,117,-0.49,172,11,28,7,0.8
22,Colorado St.,MWC,19.12,117.9,6,98.8,104,63.8,210,0.02,133,7.17,37,105.8,57,98.6,32,-0.49,173,8,26,9,0.7428571428571429
23,New Mexico,MWC,19.02,109.9,53,90.9,16,63.7,214,0.073,27,7.98,25,106.4,31,98.4,25,4.42,51,3,29,6,0.8285714285714286
24,Oklahoma St.,B12,18.69,109.0,66,90.3,14,66.1,104,-0.016,229,6.38,57,106.8,22,100.4,86,-2.26,235,5,24,9,0.7272727272727273
25,Missouri,SEC,18.53,114.9,15,96.4,63,66.3,93,-0.032,263,5.62,70,105.1,83,99.5,59,-2.02,225,9,23,11,0.6764705882352942
26,Marquette,BE,18.32,113.2,24,94.9,45,63.3,230,0.09,11,9.28,13,105.9,49,96.6,1,-1.14,196,3,26,9,0.7428571428571429
27,Kansas St.,B12,18.16,113.5,23,95.3,52,61.4,296,0.051,51,6.82,47,106.1,38,99.3,55,-3.29,264,4,27,8,0.7714285714285715
30,Iowa St.,B12,17.63,117.5,8,99.8,123,68.3,30,-0.046,288,6.74,50,105.5,71,98.7,40,-3.12,258,10,23,12,0.6571428571428571
31,San Diego St.,MWC,17.43,107.7,78,90.3,13,65.5,132,-0.049,294,7.65,29,106.6,24,98.9,45,1.92,106,7,23,11,0.6764705882352942
32,North Carolina,ACC,17.14,112.2,31,95.1,47,69.6,12,0.038,86,8.57,19,106.6,25,98.0,17,-0.95,189,8,25,11,0.6944444444444444
33,N.C. State,ACC,16.99,116.8,10,99.8,122,66.8,69,-0.032,259,6.54,53,106.1,40,99.5,61,-0.36,167,8,24,11,0.6857142857142857
34,Mississippi,SEC,16.95,112.3,30,95.3,51,69.2,19,-0.011,213,3.19,108,103.4,131,100.2,80,-7.55,326,12,27,9,0.75
35,Oregon,P12,16.78,106.6,105,89.8,11,67.9,37,0.052,47,5.92,62,105.1,84,99.2,50,-8.08,332,12,28,9,0.7567567567567568
36,Notre Dame,BE,16.65,114.6,17,97.9,86,60.3,320,0.046,62,6.53,54,105.1,82,98.6,34,-6.61,318,7,25,10,0.7142857142857143
37,Memphis,CUSA,16.33,107.3,85,91.0,17,68.3,31,0.056,39,1.9,120,104.8,93,102.9,161,0.43,138,6,31,5,0.8611111111111112
38,UNLV,MWC,16.07,106.0,115,90.0,12,67.9,42,-0.015,226,6.23,59,106.1,37,99.9,70,-0.28,162,5,25,10,0.7142857142857143
39,Illinois,B10,15.82,110.6,46,94.8,44,64.6,180,0.042,71,10.84,5,108.1,6,97.3,8,-0.8,185,7,23,13,0.6388888888888888
40,Cincinnati,BE,15.57,105.9,118,90.4,15,63.0,243,-0.012,215,7.31,35,105.6,66,98.3,23,-5.68,304,10,22,12,0.6470588235294118
42,Butler,A10,15.41,110.5,47,95.1,48,63.6,217,0.087,14,7.53,30,106.8,21,99.3,53,4.18,57,6,27,9,0.75
43,Belmont,OVC,14.92,111.6,37,96.6,69,65.9,114,0.013,144,-0.74,157,103.8,118,104.6,244,5.39,33,11,26,7,0.7878787878787878
44,Middle Tennessee,SB,14.77,107.3,89,92.5,28,63.4,223,0.052,48,-2.3,191,100.7,243,103.0,171,4.87,43,11,28,6,0.8235294117647058
45,Colorado,P12,14.62,106.5,109,91.9,23,63.7,215,0.029,104,9.15,15,107.3,13,98.1,18,3.8,67,10,21,12,0.6363636363636364
46,UCLA,P12,14.53,111.1,42,96.6,67,68.1,35,0.068,32,8.06,22,105.9,44,97.9,16,0.43,139,6,25,10,0.7142857142857143
50,La Salle,A10,13.89,111.8,34,98.0,87,64.6,177,0.051,50,5.67,68,105.8,53,100.1,77,-0.5,174,13,24,10,0.7058823529411765
51,Oklahoma,B12,13.8,111.1,41,97.3,80,65.2,141,0.004,166,7.8,27,106.4,30,98.6,31,2.47,91,10,20,12,0.625
53,Villanova,BE,13.57,106.3,113,92.7,29,66.4,88,0.011,150,9.41,12,106.5,27,97.1,4,0.3,143,9,20,14,0.5882352941176471
54,Boise St.,MWC,13.54,113.2,25,99.7,119,64.8,166,0.004,165,6.74,49,105.9,45,99.2,52,-1.38,205,13,21,11,0.65625
56,California,P12,13.11,107.3,88,94.2,39,64.9,159,0.041,77,8.35,21,106.0,43,97.6,10,2.12,101,12,21,12,0.6363636363636364
58,Bucknell,Pat,12.72,107.3,87,94.6,43,61.9,282,-0.014,220,-1.72,178,102.4,160,104.1,223,2.78,84,11,28,6,0.8235294117647058
59,Temple,A10,12.67,111.3,39,98.6,100,65.6,121,0.038,87,5.48,72,105.7,58,100.2,82,0.82,130,9,24,10,0.7058823529411765
62,Akron,MAC,11.52,106.8,101,95.2,50,65.2,140,0.085,17,-0.35,147,102.4,157,102.7,150,0.28,147,12,26,7,0.7878787878787878
65,Valparaiso,Horz,11.42,110.7,44,99.3,111,64.3,188,0.021,130,-1.5,173,101.5,207,103.0,168,-3.18,261,14,26,8,0.7647058823529411
66,Davidson,SC,11.36,112.1,32,100.7,136,63.9,205,-0.002,186,-5.09,269,100.3,266,105.4,283,6.42,23,14,26,8,0.7647058823529411
88,New Mexico St.,WAC,7.68,104.7,137,97.1,76,63.8,212,0.039,78,0.36,138,102.7,148,102.3,135,3.94,64,13,24,11,0.6857142857142857
89,Iona,MAAC,7.45,114.4,18,106.9,256,69.7,10,-0.07,317,0.94,129,102.4,159,101.4,111,4.09,61,15,20,14,0.5882352941176471
93,Harvard,Ivy,7.07,108.1,74,101.1,140,63.3,229,0.037,89,0.6,133,102.8,145,102.2,126,5.07,38,14,20,10,0.6666666666666666
96,South Dakota St.,Sum,6.79,112.0,33,105.2,223,62.6,261,0.03,103,-3.31,231,102.0,174,105.3,280,4.11,59,13,25,10,0.7142857142857143
105,Florida Gulf Coast,ASun,6.27,104.9,136,98.6,99,67.9,41,0.039,79,-2.79,213,101.3,215,104.1,221,4.57,48,15,26,11,0.7027027027027027
128,Pacific,BW,3.96,106.1,114,102.2,158,62.2,275,0.074,26,0.86,130,104.2,111,103.3,187,9.06,7,15,22,13,0.6285714285714286
138,Northwestern St.,Slnd,2.82,106.6,106,103.8,195,71.9,1,0.075,25,-3.56,235,99.6,297,103.2,179,8.11,12,14,23,9,0.71875
145,Montana,BSky,2.14,104.9,134,102.8,173,62.7,253,0.175,1,-5.21,276,101.8,186,107.0,337,8.71,10,13,25,7,0.78125
150,Albany,AE,1.36,102.6,171,101.3,144,61.7,289,0.082,18,-5.19,275,98.6,318,103.8,210,-6.61,319,15,24,11,0.6857142857142857
162,Southern,SWAC,0.5,99.3,231,98.8,103,63.4,222,-0.031,257,-11.47,347,95.2,347,106.7,331,4.12,58,16,23,10,0.696969696969697
173,Western Kentucky,SB,-0.41,101.8,188,102.2,157,64.6,179,0.029,105,-2.47,199,100.9,235,103.3,186,3.24,75,16,20,16,0.5555555555555556
182,James Madison,CAA,-0.92,100.2,218,101.1,141,62.9,248,0.063,34,-3.42,233,101.9,180,105.3,279,-4.5,283,16,21,15,0.5833333333333334
192,LIU Brooklyn,NEC,-2.13,110.5,48,112.6,327,67.3,57,0.015,142,-6.79,312,99.3,309,106.0,313,-5.01,292,16,20,14,0.5882352941176471
227,North Carolina A&T,MEAC,-5.3,93.2,311,98.5,96,65.5,134,0.037,90,-6.98,318,97.2,329,104.2,229,-1.55,211,16,20,17,0.5405405405405406
266,Liberty,BSth,-9.38,101.3,196,110.6,312,64.4,186,-0.034,271,-6.47,308,99.4,306,105.8,309,-0.41,171,16,15,21,0.4166666666666667
