NetRtg.Rk,Team,Conf,NetRtg,ORtg,ORtg.Rk,DRtg,DRtg.Rk,AdjT,AdjT.Rk,Luck,Luck.Rk,SOS.NetRtg,SOS.NetRtg.Rk,SOS.ORtg,SOS.ORtg.Rk,SOS.DRtg,SOS.DRtg.Rk,NCSOS.NetRtg,NCSOS.NetRk,Seed,W,L,WinPct
12,Auburn,SEC,23.2,112.7,25,89.5,9,70.1,42,-0.021,226,8.35,41,106.9,52,98.6,35,3.7,62,2,28,6,0.8235294117647058
13,Iowa,B10,22.72,120.5,4,97.8,80,69.7,53,-0.061,309,7.31,61,107.1,45,99.8,69,-6.82,326,5,26,10,0.7222222222222222
14,Purdue,B10,22.36,121.0,2,98.6,93,66.1,237,0.022,133,8.81,33,108.0,19,99.2,49,-3.54,261,3,29,8,0.7837837837837838
15,Texas,B12,20.88,112.5,26,91.6,14,63.8,336,-0.043,281,10.68,15,107.7,27,97.0,12,-8.15,343,6,22,12,0.6470588235294118
16,North Carolina,ACC,20.13,114.4,18,94.3,35,70.2,39,0.072,46,9.9,19,109.0,8,99.1,47,3.79,61,8,29,10,0.7435897435897436
17,Saint Mary's,WCC,19.53,110.1,51,90.6,12,63.6,339,0.039,96,6.89,65,106.8,54,99.9,71,3.31,72,5,26,8,0.7647058823529411
18,Arkansas,SEC,19.46,109.9,53,90.4,11,70.7,28,0.038,99,9.08,27,107.5,33,98.4,28,-2.78,245,4,28,9,0.7567567567567568
19,Virginia Tech,ACC,18.86,115.0,17,96.1,54,63.3,340,-0.062,310,7.88,50,107.4,37,99.5,59,-0.53,174,11,23,13,0.6388888888888888
20,Illinois,B10,18.75,112.0,30,93.3,29,67.2,179,0.033,110,10.44,17,109.0,7,98.6,34,1.39,123,4,23,10,0.696969696969697
21,LSU,SEC,18.65,107.3,89,88.7,6,68.6,101,-0.052,298,9.1,26,107.2,44,98.1,21,-1.21,191,6,22,12,0.6470588235294118
22,Connecticut,BE,18.55,113.8,22,95.3,43,64.8,300,-0.038,269,7.39,59,105.7,77,98.3,24,-3.58,262,5,23,10,0.696969696969697
23,San Francisco,WCC,17.38,110.5,44,93.1,26,68.9,82,-0.042,277,5.18,80,105.5,82,100.3,87,2.23,97,10,24,10,0.7058823529411765
24,Memphis,Amer,17.23,111.2,38,94.0,33,69.9,49,-0.028,242,7.43,57,106.4,59,99.0,46,4.46,45,9,22,11,0.6666666666666666
25,San Diego St.,MWC,17.07,103.4,167,86.3,2,65.4,268,-0.003,182,5.95,74,105.5,78,99.6,60,2.56,93,8,23,9,0.71875
26,TCU,B12,17.02,108.7,74,91.7,15,65.9,246,0.014,144,11.74,6,108.0,21,96.2,5,-5.0,298,9,21,13,0.6176470588235294
27,Michigan,B10,16.61,113.9,21,97.2,74,66.7,203,-0.019,217,12.15,4,109.8,1,97.7,18,6.27,27,11,19,15,0.5588235294117647
28,Alabama,SEC,16.57,115.2,16,98.6,92,71.9,11,-0.022,229,12.58,2,109.4,2,96.9,10,10.15,10,6,19,14,0.5757575757575758
29,Loyola Chicago,MVC,16.52,108.6,75,92.1,18,64.7,308,0.012,149,3.12,105,104.7,98,101.6,113,3.15,79,10,25,8,0.7575757575757576
31,Ohio St.,B10,16.24,115.5,13,99.3,111,65.0,289,-0.017,213,9.83,20,108.3,13,98.4,30,2.31,96,7,20,12,0.625
32,Providence,BE,15.89,111.5,36,95.6,44,65.2,276,0.164,1,7.74,53,106.7,55,99.0,45,0.26,152,4,27,6,0.8181818181818182
36,Murray St.,OVC,15.42,111.5,34,96.1,52,66.1,241,0.074,43,-3.09,218,101.1,227,104.2,212,4.29,47,7,31,3,0.9117647058823529
37,Wisconsin,B10,15.34,109.3,62,94.0,34,66.5,215,0.105,15,9.77,21,108.4,12,98.6,37,2.91,85,3,25,8,0.7575757575757576
38,Notre Dame,ACC,15.25,112.4,28,97.2,69,65.6,258,0.017,141,7.81,52,107.1,48,99.3,53,2.7,90,11,24,11,0.6857142857142857
39,Boise St.,MWC,15.14,107.5,86,92.4,20,64.4,318,0.029,116,5.47,79,104.8,95,99.3,54,0.55,141,8,27,8,0.7714285714285715
40,Davidson,A10,14.85,116.8,11,101.9,155,64.7,307,-0.02,221,1.72,115,102.7,164,100.9,104,-1.98,219,10,27,7,0.7941176470588235
41,Miami FL,ACC,14.8,113.9,19,99.1,107,67.7,134,0.088,27,8.63,35,107.5,35,98.8,42,0.38,144,10,26,11,0.7027027027027027
42,Michigan St.,B10,14.76,111.9,31,97.1,67,67.5,147,0.052,69,10.93,14,109.4,4,98.5,32,3.91,56,7,23,13,0.6388888888888888
43,Iowa St.,B12,14.63,103.1,171,88.5,5,66.3,226,0.049,74,11.25,11,108.1,16,96.9,11,-6.84,327,11,22,13,0.6285714285714286
46,Colorado St.,MWC,14.45,112.9,24,98.4,89,65.4,270,0.121,6,5.02,84,104.9,88,99.9,72,-2.32,230,6,25,6,0.8064516129032258
47,USC,P12,14.14,109.8,54,95.6,45,66.2,231,0.06,57,5.14,81,104.8,90,99.7,67,-4.72,292,7,26,8,0.7647058823529411
48,Indiana,B10,14.04,107.0,95,92.9,24,67.2,175,-0.02,223,8.51,38,108.1,17,99.6,64,-6.23,319,12,21,14,0.6
50,Creighton,BE,13.78,105.9,112,92.2,19,67.2,178,0.086,28,9.11,25,107.5,34,98.4,27,-0.67,178,9,23,12,0.6571428571428571
51,UAB,CUSA,13.67,112.4,27,98.8,99,68.9,79,-0.035,256,-0.77,159,102.0,189,102.8,147,-2.46,234,12,27,8,0.7714285714285715
52,Seton Hall,BE,13.61,107.1,91,93.5,31,67.3,167,0.033,111,8.91,29,107.5,32,98.6,36,0.99,130,8,21,11,0.65625
54,Vermont,AE,13.2,111.1,39,97.9,83,64.9,292,-0.028,241,-7.0,319,99.0,323,106.0,293,1.92,107,13,28,6,0.8235294117647058
56,Marquette,BE,13.06,109.2,64,96.2,55,70.9,25,0.021,137,9.5,23,107.3,40,97.8,20,4.04,51,9,19,13,0.59375
65,Wyoming,MWC,11.94,109.1,67,97.2,71,66.1,239,0.056,65,4.1,97,104.7,97,100.6,100,-1.05,186,12,25,9,0.7352941176470589
67,Chattanooga,SC,11.51,109.0,69,97.5,76,64.7,304,0.007,158,0.46,131,105.1,85,104.7,240,1.74,111,13,27,8,0.7714285714285715
77,Rutgers,B10,10.82,106.9,96,96.1,53,64.9,295,0.001,172,7.92,49,108.1,18,100.2,81,-10.43,354,11,18,14,0.5625
80,New Mexico St.,WAC,10.61,107.1,92,96.5,61,66.1,238,0.085,30,1.21,122,102.5,172,101.3,109,3.48,71,12,27,7,0.7941176470588235
81,South Dakota St.,Sum,10.58,115.4,14,104.8,217,69.4,61,0.054,67,-4.16,249,102.9,158,107.1,332,3.6,66,13,30,5,0.8571428571428571
85,Richmond,A10,9.45,108.1,79,98.7,94,66.8,197,0.061,55,5.07,83,105.5,80,100.5,90,2.42,94,12,24,13,0.6486486486486487
102,Saint Peter's,MAAC,7.24,100.3,231,93.0,25,65.9,247,0.018,139,0.25,137,103.1,150,102.8,149,3.97,52,15,22,12,0.6470588235294118
117,Colgate,Pat,4.41,108.2,78,103.8,201,67.2,177,-0.076,329,-7.4,327,99.3,317,106.7,316,2.1,101,14,23,12,0.6571428571428571
126,Akron,MAC,3.62,105.6,121,102.0,158,62.1,352,0.013,147,-5.13,270,100.7,255,105.8,280,-4.48,283,13,24,10,0.7058823529411765
138,Montana St.,BSky,2.94,104.3,150,101.4,143,67.5,153,0.085,29,-6.02,294,101.6,208,107.6,345,-1.34,199,14,27,8,0.7714285714285715
141,Delaware,CAA,2.64,107.0,94,104.3,213,66.7,204,0.038,101,-1.57,181,102.3,179,103.8,199,-3.75,268,15,22,13,0.6285714285714286
145,Longwood,BSth,2.22,105.9,114,103.7,199,66.1,236,0.115,7,-7.31,326,98.7,334,106.0,292,-7.2,334,14,26,7,0.7878787878787878
147,Yale,Ivy,1.98,100.7,218,98.8,98,68.8,88,0.063,53,-1.48,180,103.3,139,104.8,246,0.65,137,14,19,12,0.6129032258064516
148,Jacksonville St.,ASun,1.97,105.1,134,103.2,184,65.1,283,-0.005,189,-4.68,261,100.6,256,105.3,261,-0.23,161,15,21,11,0.65625
150,Georgia St.,SB,1.6,101.5,202,99.9,119,67.3,169,0.062,54,-0.97,163,101.2,223,102.1,123,2.05,105,16,18,11,0.6206896551724138
154,Cal St. Fullerton,BW,1.47,104.1,152,102.7,173,66.1,242,0.047,77,-2.99,214,100.5,267,103.5,174,-3.84,270,15,21,11,0.65625
172,Wright St.,Horz,-0.28,106.3,110,106.6,253,68.9,85,0.003,165,-6.76,316,100.2,280,107.0,326,-0.23,162,16,22,14,0.6111111111111112
176,Norfolk St.,MEAC,-0.49,102.1,195,102.6,167,66.8,198,0.128,5,-10.02,357,95.5,358,105.5,267,-4.18,279,16,24,7,0.7741935483870968
187,Texas Southern,SWAC,-1.28,97.6,274,98.9,102,68.2,113,0.022,131,-6.25,305,98.7,333,105.0,249,10.0,11,16,19,13,0.59375
189,Bryant,NEC,-1.32,103.8,160,105.1,223,72.6,4,0.112,11,-8.47,346,98.0,345,106.5,307,0.01,156,16,22,10,0.6875
245,Texas A&M Corpus Chris,Slnd,-6.55,96.6,291,103.2,185,69.4,63,0.028,119,-10.92,358,98.3,341,109.2,358,-9.14,349,16,23,12,0.6571428571428571
