NetRtg.Rk,Team,Conf,NetRtg,ORtg,ORtg.Rk,DRtg,DRtg.Rk,AdjT,AdjT.Rk,Luck,Luck.Rk,SOS.NetRtg,SOS.NetRtg.Rk,SOS.ORtg,SOS.ORtg.Rk,SOS.DRtg,SOS.DRtg.Rk,NCSOS.NetRtg,NCSOS.NetRk,Seed,W,L,WinPct
33,Gonzaga,WCC,15.58,113.2,21,97.7,82,66.9,170,-0.021,220,3.92,93,104.0,115,100.1,87,5.83,42,9,24,9,0.7272727272727273
34,Colorado,B12,15.27,109.1,56,93.8,28,69.9,56,0.001,162,9.02,23,106.9,24,97.8,30,0.22,151,10,20,12,0.625
36,Cincinnati,CUSA,14.69,105.0,116,90.3,13,66.4,188,-0.066,297,7.32,51,106.6,33,99.3,68,3.65,68,8,17,12,0.5862068965517241
37,UNC Wilmington,CAA,14.62,109.5,49,94.9,43,64.1,279,-0.031,248,-2.47,209,99.2,252,101.7,127,-0.81,173,11,24,7,0.7741935483870968
38,Alabama,SEC,14.6,110.3,39,95.7,54,65.3,243,-0.015,205,9.55,16,106.6,32,97.1,11,2.31,102,10,17,12,0.5862068965517241
39,Stanford,P10,14.57,109.8,46,95.2,49,65.6,226,0.066,35,7.26,53,106.2,46,98.9,63,3.75,66,4,24,9,0.7272727272727273
40,Dayton,A10,14.53,116.4,8,101.9,161,64.4,270,0.084,14,4.91,83,104.4,99,99.5,75,5.51,47,4,24,6,0.8
41,Indiana,B10,14.48,113.4,20,98.9,102,63.7,284,0.05,57,10.49,8,107.2,13,96.8,8,9.29,20,7,21,13,0.6176470588235294
42,Oregon,P10,14.25,111.4,29,97.1,73,71.2,28,0.032,87,5.23,76,105.1,73,99.8,85,-4.45,262,8,23,10,0.696969696969697
44,Utah,MWC,14.04,106.6,91,92.6,23,62.1,308,0.069,32,5.24,75,106.7,29,101.5,119,1.55,117,9,25,8,0.7575757575757576
46,Auburn,SEC,13.63,107.7,74,94.1,31,66.6,181,0.051,52,8.22,39,106.0,55,97.8,27,-4.71,267,10,22,12,0.6470588235294118
47,California,P10,13.59,109.9,45,96.3,63,65.9,208,0.061,42,7.06,57,106.7,31,99.6,79,0.3,147,8,22,9,0.7096774193548387
48,Penn,Ivy,13.35,110.3,41,96.9,68,63.3,290,0.035,82,-1.53,182,100.4,221,101.9,132,3.49,71,11,22,6,0.7857142857142857
50,N.C. State,ACC,13.18,111.2,30,98.1,88,65.0,257,-0.023,223,8.48,34,106.9,22,98.4,49,-6.48,292,9,18,13,0.5806451612903226
51,Tulsa,WAC,13.04,107.9,70,94.9,41,67.4,150,-0.061,291,1.05,139,102.7,155,101.7,124,4.16,62,13,23,10,0.696969696969697
52,Milwaukee,Horz,12.97,109.0,60,96.0,59,71.2,31,0.025,101,2.06,121,104.8,79,102.8,172,1.05,130,12,23,8,0.7419354838709677
55,Southern Illinois,MVC,11.76,110.3,40,98.6,96,67.8,125,0.063,39,1.97,124,103.5,129,101.5,120,3.35,79,11,24,7,0.7741935483870968
56,Western Kentucky,SB,11.75,108.0,65,96.3,61,67.2,156,0.035,78,1.09,138,103.1,143,102.0,137,2.09,107,13,24,9,0.7272727272727273
66,Holy Cross,Pat,10.4,105.5,107,95.1,45,65.1,250,0.065,37,-5.57,260,99.0,258,104.5,252,-0.64,170,14,25,5,0.8333333333333334
68,Manhattan,MAAC,10.04,105.5,106,95.4,52,68.1,117,0.014,125,-1.71,184,101.7,182,103.4,202,2.52,94,14,23,7,0.7666666666666667
70,Central Michigan,MAC,10.01,109.5,51,99.4,113,71.7,20,0.137,3,2.06,122,104.3,102,102.3,152,2.86,89,11,25,7,0.78125
76,Weber St.,BSky,8.88,111.4,28,102.5,172,66.5,186,0.073,26,-1.73,185,100.5,219,102.2,151,1.29,124,12,25,5,0.8333333333333334
80,San Diego,WCC,8.32,104.7,119,96.4,64,70.9,34,0.003,160,3.37,100,104.8,81,101.4,113,6.03,37,13,17,12,0.5862068965517241
88,Utah St.,BW,7.41,107.1,85,99.7,117,61.0,315,0.003,159,-2.0,193,101.1,198,103.1,188,-0.07,155,15,22,9,0.7096774193548387
99,Troy St.,ASun,6.15,106.9,88,100.8,140,70.3,47,0.105,9,-5.2,253,99.3,251,104.5,248,-2.77,222,14,25,6,0.8064516129032258
104,Colorado St.,MWC,5.96,110.6,37,104.6,205,67.1,162,0.031,88,4.39,89,104.6,86,100.2,92,-3.45,235,14,17,14,0.5483870967741935
135,Austin Peay,OVC,2.65,100.7,197,98.0,86,64.4,273,0.171,1,-0.97,170,104.2,109,105.1,279,7.41,27,13,20,8,0.7142857142857143
147,East Tennessee St.,SC,1.75,101.3,186,99.6,116,75.2,3,0.036,76,-1.8,188,102.1,169,103.9,219,4.8,57,15,17,11,0.6071428571428571
150,Vermont,AE,1.57,101.1,191,99.5,114,64.4,271,0.019,119,-5.14,251,99.3,249,104.4,245,-2.29,213,16,19,11,0.6333333333333333
157,Sam Houston St.,Slnd,0.82,101.5,179,100.6,136,67.2,158,0.088,13,-7.41,280,97.0,296,104.4,246,-2.0,204,15,21,7,0.75
161,IUPUI,MCon,0.46,102.9,153,102.5,171,67.0,164,0.071,27,-2.19,201,102.6,157,104.8,265,2.79,90,16,19,14,0.5757575757575758
179,Wagner,NEC,-1.16,104.7,118,105.9,238,67.6,134,0.049,61,-7.45,282,98.9,261,106.3,294,2.39,99,15,21,11,0.65625
244,South Carolina St.,MEAC,-8.59,96.4,260,105.0,221,71.7,21,0.115,6,-12.27,318,95.2,317,107.5,315,-0.55,165,16,20,11,0.6451612903225806
260,Texas Southern,SWAC,-10.45,98.3,238,108.7,281,68.4,104,0.037,75,-12.96,321,94.4,322,107.4,314,-8.09,308,16,18,13,0.5806451612903226
283,UNC Asheville,BSth,-12.35,101.2,187,113.5,319,68.0,118,0.119,5,-6.45,272,98.3,272,104.7,262,11.61,11,16,14,17,0.45161290322580644
