NetRtg.Rk,Team,Conf,NetRtg,ORtg,ORtg.Rk,DRtg,DRtg.Rk,AdjT,AdjT.Rk,Luck,Luck.Rk,SOS.NetRtg,SOS.NetRtg.Rk,SOS.ORtg,SOS.ORtg.Rk,SOS.DRtg,SOS.DRtg.Rk,NCSOS.NetRtg,NCSOS.NetRk,Seed,W,L,WinPct
29,UNLV,MWC,17.75,110.6,57,92.9,21,66.4,110,0.003,170,5.99,58,106.2,66,100.2,52,1.85,98,8,24,9,0.7272727272727273
30,Michigan,B10,17.69,112.8,39,95.1,37,61.5,322,-0.014,218,12.0,7,110.7,4,98.7,13,-1.19,189,8,21,14,0.6
31,Georgetown,BE,17.65,114.2,27,96.6,55,63.4,265,0.048,60,12.51,4,110.2,6,97.7,3,5.8,39,6,21,11,0.65625
32,Kansas St.,B12,17.42,111.1,56,93.6,25,66.4,106,0.01,149,9.23,19,108.5,21,99.3,21,0.73,135,5,23,11,0.6764705882352942
33,Vanderbilt,SEC,17.33,116.6,16,99.2,87,66.1,125,-0.05,296,6.66,50,106.5,60,99.8,35,2.52,84,5,23,11,0.6764705882352942
34,Temple,A10,16.84,110.5,60,93.7,26,64.2,232,0.014,144,4.04,79,105.5,82,101.5,82,5.83,38,7,26,8,0.7647058823529411
35,Florida St.,ACC,16.76,104.5,147,87.7,1,66.7,95,-0.017,225,7.01,44,107.1,41,100.1,46,-1.82,204,10,23,11,0.6764705882352942
36,Butler,Horz,16.46,112.3,43,95.9,46,63.5,262,0.033,94,6.11,57,106.4,61,100.3,54,6.67,26,8,28,10,0.7368421052631579
37,Gonzaga,WCC,16.45,112.1,45,95.6,44,66.1,126,-0.007,199,3.82,80,106.4,62,102.6,115,4.5,51,11,25,10,0.7142857142857143
38,Xavier,A10,16.02,112.8,37,96.8,58,64.3,229,0.035,89,4.49,73,105.4,85,100.9,72,6.02,35,6,24,8,0.75
39,Richmond,A10,16.01,112.6,41,96.5,54,62.1,309,0.052,52,3.11,91,104.8,104,101.7,89,1.0,124,12,29,8,0.7837837837837838
41,St. John's,BE,15.87,111.2,53,95.3,40,66.0,133,0.047,62,10.98,10,110.0,10,99.0,18,1.69,104,6,21,12,0.6363636363636364
42,Missouri,B12,15.54,113.4,33,97.8,68,70.7,14,-0.013,213,6.5,52,106.9,44,100.4,59,-4.76,281,11,23,11,0.6764705882352942
45,Michigan St.,B10,15.08,109.5,73,94.4,30,65.0,186,0.01,152,13.7,1,111.0,2,97.3,1,6.7,25,10,19,15,0.5588235294117647
46,Penn St.,B10,14.88,113.1,35,98.3,76,59.4,339,0.037,85,12.46,5,110.7,3,98.3,5,-0.62,172,10,19,15,0.5588235294117647
48,Old Dominion,CAA,14.66,110.0,64,95.4,41,60.4,330,0.059,41,2.38,100,105.2,91,102.8,126,2.76,78,9,27,7,0.7941176470588235
49,Texas A&M,B12,14.62,110.0,65,95.4,42,60.9,328,0.05,57,5.43,67,105.9,72,100.5,62,-7.5,323,7,24,9,0.7272727272727273
52,UCLA,P10,13.57,108.7,80,95.1,36,65.5,163,0.033,95,6.92,46,107.3,38,100.4,56,0.26,153,7,23,11,0.6764705882352942
53,VCU,CAA,13.49,112.0,47,98.5,78,65.6,156,0.021,128,4.79,70,105.8,74,101.0,75,2.26,89,11,28,12,0.7
56,Oakland,Sum,13.31,118.6,7,105.3,221,71.1,9,0.021,129,2.01,106,106.0,68,104.0,180,14.82,1,13,25,10,0.7142857142857143
57,USC,P10,13.29,107.9,91,94.6,33,61.7,318,-0.05,294,7.56,36,107.8,29,100.2,53,2.66,81,11,19,15,0.5588235294117647
62,Tennessee,SEC,12.41,108.0,90,95.6,43,66.1,131,-0.013,214,9.07,22,108.6,19,99.6,28,6.45,27,9,19,15,0.5588235294117647
63,Georgia,SEC,12.24,108.2,86,95.9,47,63.5,261,-0.003,193,5.83,61,106.2,65,100.4,58,-0.69,176,10,21,12,0.6363636363636364
65,UAB,CUSA,11.64,108.8,78,97.2,60,61.8,314,0.025,118,2.16,103,104.3,121,102.1,98,-2.02,210,12,22,9,0.7096774193548387
79,Princeton,Ivy,9.09,107.2,97,98.1,75,62.6,292,0.091,15,-0.72,166,104.0,136,104.7,219,0.33,150,13,25,7,0.78125
84,Wofford,SC,8.17,112.3,44,104.2,189,63.2,275,-0.024,239,-0.59,164,104.0,134,104.6,214,6.96,23,14,21,13,0.6176470588235294
89,Morehead St.,OVC,7.01,105.6,119,98.6,80,63.4,267,0.023,125,-2.89,226,102.2,210,105.1,238,2.66,80,13,25,10,0.7142857142857143
90,Memphis,CUSA,6.98,104.5,146,97.6,65,67.6,59,0.117,9,2.11,104,104.8,100,102.7,121,-4.74,280,12,25,10,0.7142857142857143
96,Bucknell,Pat,6.57,105.8,116,99.2,88,64.5,216,0.068,28,-3.41,239,102.7,187,106.1,299,1.56,109,14,25,9,0.7352941176470589
108,Indiana St.,MVC,5.45,102.8,183,97.4,63,65.0,189,0.051,55,3.4,85,105.8,75,102.4,108,2.76,79,14,20,14,0.5882352941176471
109,LIU Brooklyn,NEC,5.43,109.6,72,104.2,190,73.3,4,0.053,49,-6.02,304,99.7,306,105.8,278,-5.31,291,15,27,6,0.8181818181818182
118,Akron,MAC,4.09,103.7,163,99.6,94,65.9,144,0.043,74,-1.7,187,102.5,201,104.2,188,-0.43,169,15,23,13,0.6388888888888888
119,Northern Colorado,BSky,4.05,106.3,109,102.2,138,66.6,101,0.023,124,-2.41,210,102.4,203,104.8,227,2.87,76,15,21,11,0.65625
132,UC Santa Barbara,BW,3.15,103.7,164,100.5,112,64.1,241,0.002,174,0.29,149,104.1,126,103.9,175,6.12,33,15,18,14,0.5625
137,Saint Peter's,MAAC,2.73,95.2,294,92.5,18,64.1,240,0.073,26,0.88,134,103.2,166,102.3,105,4.62,49,14,20,14,0.5882352941176471
150,UNC Asheville,BSth,1.91,101.9,197,100.0,102,67.4,66,-0.011,207,-3.97,252,101.1,254,105.1,237,7.07,22,16,20,14,0.5882352941176471
170,Boston University,AE,-0.5,103.4,169,103.9,186,62.6,291,0.045,65,-4.62,268,100.5,282,105.1,234,0.49,147,16,21,14,0.6
208,Hampton,MEAC,-4.21,94.4,304,98.7,81,66.1,129,0.108,11,-10.7,337,97.4,331,108.1,338,-4.84,283,16,24,9,0.7272727272727273
215,Arkansas Little Rock,SB,-4.53,101.1,215,105.6,229,64.1,236,0.032,98,-3.85,251,102.2,211,106.1,293,0.85,129,16,19,17,0.5277777777777778
227,UTSA,Slnd,-5.32,101.8,201,107.1,248,66.7,98,0.085,19,-5.71,294,100.3,286,106.1,292,-1.85,206,16,20,14,0.5882352941176471
303,Alabama St.,SWAC,-13.19,92.8,318,106.0,235,63.6,256,0.032,100,-11.26,338,94.9,341,106.1,298,6.29,31,16,17,18,0.4857142857142857
