NetRtg.Rk,Team,Conf,NetRtg,ORtg,ORtg.Rk,DRtg,DRtg.Rk,AdjT,AdjT.Rk,Luck,Luck.Rk,SOS.NetRtg,SOS.NetRtg.Rk,SOS.ORtg,SOS.ORtg.Rk,SOS.DRtg,SOS.DRtg.Rk,NCSOS.NetRtg,NCSOS.NetRk,Seed,W,L,WinPct
21,Temple,A10,20.12,107.8,93,87.7,3,60.4,332,0.076,26,6.07,67,106.4,57,100.3,86,5.68,49,5,29,6,0.8285714285714286
22,Missouri,B12,19.99,111.5,46,91.5,18,68.8,51,-0.035,264,8.17,44,107.1,39,98.9,43,-6.1,306,10,23,11,0.6764705882352942
23,Utah St.,WAC,19.9,116.0,16,96.1,62,59.8,336,-0.026,244,1.81,136,105.0,91,103.2,181,0.16,140,12,27,8,0.7714285714285715
24,Marquette,BE,19.65,115.1,21,95.5,55,62.3,305,-0.064,312,9.05,23,108.0,17,98.9,44,-6.52,311,6,22,12,0.6470588235294118
25,Clemson,ACC,19.28,110.9,50,91.6,20,67.6,87,-0.041,277,8.76,31,106.3,61,97.6,11,-2.85,239,7,21,11,0.65625
27,Northern Iowa,MVC,18.87,109.6,67,90.8,13,58.9,340,0.034,85,4.08,92,105.7,73,101.6,115,-1.58,200,9,30,5,0.8571428571428571
28,Pittsburgh,BE,18.66,111.4,47,92.8,28,61.3,319,0.041,76,7.87,50,107.7,23,99.8,66,-2.76,233,3,25,9,0.7352941176470589
29,Saint Mary's,WCC,18.59,116.5,14,97.9,85,66.2,158,0.038,82,2.72,115,105.4,81,102.7,166,1.18,123,10,28,6,0.8235294117647058
30,Tennessee,SEC,18.5,108.9,75,90.4,11,67.5,91,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,6,28,9,0.7567567567567568
31,Georgia Tech,ACC,18.22,109.2,71,91.0,15,68.2,67,-0.034,262,10.94,7,107.4,31,96.4,2,-2.46,229,10,23,13,0.6388888888888888
32,Washington,P10,18.19,111.7,44,93.6,33,71.7,10,0.029,94,6.97,57,106.7,44,99.7,62,1.13,126,11,26,10,0.7222222222222222
33,Florida St.,ACC,18.02,105.0,145,87.0,2,65.3,208,0.009,142,9.01,26,107.3,34,98.3,21,-2.88,241,9,22,10,0.6875
34,Minnesota,B10,17.97,112.0,41,94.1,41,65.6,190,-0.055,302,8.37,40,107.7,24,99.3,52,-3.72,261,11,21,14,0.6
35,Notre Dame,BE,17.71,119.4,4,101.7,153,62.4,302,-0.068,320,6.28,66,106.5,51,100.2,84,-9.08,341,6,23,12,0.6571428571428571
36,Vanderbilt,SEC,17.54,113.7,25,96.2,64,68.7,56,0.019,115,8.14,45,107.1,37,99.0,47,1.5,117,4,24,9,0.7272727272727273
37,Old Dominion,CAA,17.51,107.8,90,90.3,10,62.6,295,0.009,141,3.17,108,105.0,90,101.9,127,6.16,44,11,27,9,0.75
38,Louisville,BE,16.91,114.5,23,97.6,78,66.3,151,-0.038,271,8.87,29,107.8,20,99.0,46,-1.62,203,9,20,13,0.6060606060606061
39,Oklahoma St.,B12,16.72,112.2,40,95.4,54,66.2,159,0.011,136,8.47,38,107.2,36,98.7,36,-4.33,274,7,22,11,0.6666666666666666
40,San Diego St.,MWC,16.58,111.4,48,94.9,51,63.1,284,0.006,155,5.4,76,105.3,84,99.9,69,2.24,99,11,25,9,0.7352941176470589
41,UNLV,MWC,16.56,110.6,55,94.0,40,66.3,156,-0.013,205,4.08,91,104.8,104,100.7,93,0.67,135,8,25,9,0.7352941176470589
42,UTEP,CUSA,16.53,107.7,95,91.2,16,67.9,76,0.024,104,2.62,120,104.1,129,101.5,112,-4.26,270,12,26,7,0.7878787878787878
43,New Mexico,MWC,16.18,113.6,26,97.4,74,67.4,98,0.096,13,4.09,90,105.0,92,100.9,96,1.85,109,3,30,5,0.8571428571428571
44,Gonzaga,WCC,16.14,112.3,38,96.1,63,67.5,95,0.079,23,3.42,104,105.5,79,102.1,137,4.43,61,8,27,7,0.7941176470588235
46,Cornell,Ivy,15.92,117.4,9,101.5,149,63.9,261,0.068,36,-0.66,173,101.2,218,101.9,130,4.12,65,12,29,5,0.8529411764705882
50,Florida,SEC,15.23,113.0,31,97.8,83,63.9,262,-0.061,309,7.75,51,106.6,48,98.8,42,-1.96,216,10,21,13,0.6176470588235294
53,Murray St.,OVC,15.06,109.0,74,94.0,36,65.6,192,-0.011,200,-5.78,272,100.2,252,106.0,311,-5.24,288,13,31,5,0.8611111111111112
54,Richmond,A10,15.01,108.8,77,93.8,35,62.5,301,0.047,64,5.7,70,105.4,80,99.7,63,2.39,95,7,26,9,0.7428571428571429
58,Wake Forest,ACC,14.12,107.1,106,93.0,29,68.7,58,0.067,39,10.51,9,107.4,28,96.9,3,-0.82,165,9,20,11,0.6451612903225806
59,Siena,MAAC,13.86,109.4,69,95.5,56,69.2,43,0.027,99,-0.51,170,100.9,228,101.4,108,3.22,80,13,27,7,0.7941176470588235
82,Wofford,SC,10.12,104.6,147,94.4,45,63.5,273,-0.023,242,-1.55,193,102.2,183,103.8,203,4.23,63,13,26,9,0.7428571428571429
88,Houston,CUSA,8.79,112.0,42,103.2,179,71.1,14,-0.083,335,3.76,100,105.0,93,101.2,104,0.68,134,13,19,16,0.5428571428571428
94,Ohio,MAC,8.25,107.3,103,99.0,100,68.8,50,-0.068,319,0.76,155,103.1,163,102.3,152,-0.9,170,14,22,15,0.5945945945945946
95,Montana,BSky,8.08,106.5,116,98.4,92,62.0,312,-0.042,278,-2.21,205,103.4,153,105.6,289,-0.86,168,14,22,10,0.6875
100,Sam Houston St.,Slnd,7.42,110.2,57,102.7,172,69.3,37,0.052,54,-3.33,230,101.3,216,104.6,244,4.67,56,14,25,8,0.7575757575757576
112,New Mexico St.,WAC,6.03,111.6,45,105.5,231,70.3,24,0.122,5,4.03,94,105.8,72,101.7,120,2.09,102,12,22,12,0.6470588235294118
135,Oakland,Sum,3.19,107.5,98,104.3,209,69.5,33,0.173,1,-2.75,221,101.6,205,104.4,232,10.65,5,14,26,9,0.7428571428571429
136,Vermont,AE,3.08,104.1,151,101.0,136,66.1,167,0.068,35,-6.32,284,98.8,287,105.1,261,-3.11,251,16,25,10,0.7142857142857143
150,East Tennessee St.,ASun,2.47,100.9,199,98.4,93,66.8,125,-0.004,179,-1.26,186,102.1,187,103.3,185,8.97,13,16,20,15,0.5714285714285714
153,UC Santa Barbara,BW,2.11,100.0,212,97.9,86,66.3,150,0.125,3,-1.0,182,102.8,170,103.8,202,3.46,77,15,20,10,0.6666666666666666
156,Morgan St.,MEAC,1.58,105.5,135,104.0,203,68.6,62,0.078,24,-7.71,302,98.2,300,105.9,301,0.13,143,15,27,10,0.7297297297297297
175,North Texas,SB,-0.47,103.4,164,103.8,199,67.4,99,0.113,8,-5.87,275,99.9,261,105.7,294,-2.96,245,15,24,9,0.7272727272727273
185,Robert Morris,NEC,-0.97,99.9,216,100.8,132,66.1,170,0.074,27,-7.18,293,98.1,305,105.3,272,3.47,75,15,23,12,0.6571428571428571
186,Lehigh,Pat,-0.97,105.6,134,106.6,249,68.9,48,0.018,116,-10.02,326,96.8,322,106.8,330,-8.95,340,16,22,11,0.6666666666666666
225,Winthrop,BSth,-5.63,90.7,320,96.3,65,64.0,259,0.049,59,-7.35,297,98.6,290,106.0,309,6.9,33,16,19,14,0.5757575757575758
231,Arkansas Pine Bluff,SWAC,-6.44,93.1,303,99.5,107,65.1,215,0.053,50,-7.62,300,96.4,324,104.0,213,17.98,1,16,18,16,0.5294117647058824
