NetRtg.Rk,Team,Conf,NetRtg,ORtg,ORtg.Rk,DRtg,DRtg.Rk,AdjT,AdjT.Rk,Luck,Luck.Rk,SOS.NetRtg,SOS.NetRtg.Rk,SOS.ORtg,SOS.ORtg.Rk,SOS.DRtg,SOS.DRtg.Rk,NCSOS.NetRtg,NCSOS.NetRk,Seed,W,L,WinPct
27,Texas,B12,17.69,116.0,15,98.3,74,68.5,150,-0.021,208,10.18,15,109.1,14,98.9,23,5.3,50,6,22,12,0.6470588235294118
29,Missouri,B12,17.49,116.2,12,98.7,81,70.1,89,-0.01,189,7.92,41,108.0,34,100.0,54,-0.39,166,12,24,12,0.6666666666666666
30,Wake Forest,ACC,17.35,118.6,6,101.3,126,69.5,108,0.006,156,11.24,9,109.1,12,97.9,7,5.85,44,7,21,13,0.6176470588235294
31,Texas Tech,B12,17.24,114.6,21,97.4,59,69.8,96,0.061,36,6.69,55,106.8,50,100.2,61,-0.13,159,6,23,9,0.71875
32,Michigan St.,B10,16.86,113.0,34,96.2,38,63.3,297,-0.026,219,9.76,19,108.5,21,98.7,19,1.51,126,10,19,12,0.6129032258064516
34,Mississippi,SEC,16.68,113.3,31,96.7,48,64.7,279,-0.04,253,7.32,48,105.9,80,98.6,16,-6.23,292,9,19,11,0.6333333333333333
35,UCLA,P10,16.34,113.7,27,97.3,58,68.1,167,0.048,62,12.0,6,110.1,7,98.1,10,8.58,20,8,21,12,0.6363636363636364
37,California,P10,16.03,109.8,66,93.7,25,66.6,220,0.088,12,7.89,42,107.9,36,100.0,53,-5.85,285,6,23,9,0.71875
38,Oklahoma St.,B12,15.8,107.9,88,92.1,13,66.0,241,0.047,64,7.11,51,107.8,38,100.7,73,0.53,149,7,23,9,0.71875
39,Miami FL,BE,15.77,110.5,56,94.7,30,69.1,129,0.017,118,5.75,67,105.0,109,99.3,32,-5.03,273,5,24,8,0.75
40,Charlotte,CUSA,15.73,114.2,23,98.5,77,66.8,214,-0.008,185,9.23,22,107.3,43,98.1,9,6.48,36,9,18,12,0.6
41,Tulsa,WAC,15.59,116.0,16,100.4,107,69.5,110,0.001,169,2.03,122,103.7,151,101.7,100,-1.44,202,12,26,7,0.7878787878787878
44,Western Kentucky,SB,14.51,110.5,55,96.0,36,67.5,192,0.06,40,0.23,150,103.1,177,102.8,138,0.29,153,9,26,4,0.8666666666666667
45,Utah,MWC,14.08,111.4,44,97.3,57,62.1,314,0.01,140,5.38,73,106.2,74,100.8,75,1.57,123,12,19,9,0.6785714285714286
47,Valparaiso,MCon,13.63,111.5,42,97.8,65,68.7,144,-0.032,239,-1.66,196,102.9,183,104.6,216,2.05,110,13,24,8,0.75
49,Southern Illinois,MVC,13.45,109.2,73,95.7,33,70.6,71,0.034,86,2.11,119,105.2,105,103.1,148,3.16,86,11,28,8,0.7777777777777778
50,Wisconsin,B10,13.22,110.7,53,97.5,61,63.3,299,0.049,60,10.57,12,108.9,16,98.3,14,8.49,22,8,18,13,0.5806451612903226
51,Hawaii,WAC,13.15,110.3,58,97.2,55,65.6,253,0.007,154,-0.72,178,102.8,188,103.5,173,-9.7,319,10,26,6,0.8125
58,Penn,Ivy,12.23,110.2,60,98.0,68,65.6,252,-0.019,200,-2.38,210,101.9,212,104.3,202,0.99,136,11,25,7,0.78125
59,Creighton,MVC,11.82,111.3,47,99.5,92,66.9,213,0.029,99,1.39,129,104.8,113,103.4,167,0.94,138,12,23,9,0.71875
62,Pepperdine,WCC,11.72,111.1,49,99.3,89,72.4,33,0.061,35,3.96,95,105.7,87,101.7,102,11.94,8,10,21,9,0.7
65,UNC Wilmington,CAA,11.32,107.4,98,96.1,37,63.9,292,-0.003,173,0.83,141,103.2,169,102.4,119,4.56,65,13,23,10,0.696969696969697
67,Wyoming,MWC,11.01,107.8,91,96.7,50,69.0,136,0.032,92,3.51,100,105.5,94,102.0,109,-5.47,282,11,22,9,0.7096774193548387
71,Boston College,BE,9.97,109.4,70,99.4,91,69.1,128,0.04,75,6.41,58,105.3,102,98.9,22,-2.77,230,11,20,12,0.625
74,San Diego St.,MWC,9.29,106.9,104,97.6,62,70.0,93,0.055,46,5.64,70,106.7,53,101.1,82,0.67,144,13,21,12,0.6363636363636364
76,St. John's,BE,9.06,102.7,170,93.6,24,69.1,125,0.089,11,6.4,59,106.5,61,100.1,57,-0.79,181,9,20,12,0.625
77,UC Santa Barbara,BW,8.87,108.2,81,99.3,90,63.4,296,-0.058,284,0.45,146,103.1,175,102.6,134,3.37,82,14,19,11,0.6333333333333333
100,McNeese St.,Slnd,5.39,103.2,157,97.8,66,66.2,235,0.023,108,-4.6,244,99.6,258,104.2,197,12.81,5,14,20,9,0.6896551724137931
116,Hampton,MEAC,3.99,109.9,64,105.9,227,69.1,127,0.013,133,-8.67,291,98.3,285,107.0,292,0.87,141,15,25,7,0.78125
118,Illinois Chicago,Horz,3.85,108.9,74,105.0,208,67.5,191,0.04,74,1.84,124,104.1,136,102.2,118,0.66,145,15,18,14,0.5625
119,Davidson,SC,3.7,101.5,187,97.8,64,65.1,271,0.142,1,1.8,125,104.2,131,102.4,124,9.42,13,13,18,10,0.6428571428571429
146,Murray St.,OVC,1.35,106.8,106,105.5,215,69.2,122,0.017,115,-1.74,198,103.2,170,104.9,228,3.98,76,14,17,13,0.5666666666666667
150,Central Connecticut,NEC,0.93,100.6,202,99.7,96,64.0,291,0.137,3,-11.95,318,97.4,307,109.3,323,-4.99,271,14,27,5,0.84375
162,Holy Cross,Pat,-0.24,98.1,245,98.4,75,62.2,313,-0.048,268,-6.4,264,99.5,261,105.9,262,-3.38,246,16,18,15,0.5454545454545454
174,Siena,MAAC,-1.21,100.8,201,102.0,141,66.5,223,-0.07,296,-4.14,237,100.1,246,104.2,199,-0.42,167,16,17,19,0.4722222222222222
191,Florida Atlantic,ASun,-2.5,99.6,220,102.1,142,70.2,82,0.06,38,-4.94,247,101.9,213,106.9,289,-4.52,267,15,18,12,0.6
194,Boston University,AE,-2.74,101.3,192,104.0,187,64.5,282,0.102,7,-9.18,299,97.5,305,106.6,284,0.25,154,16,22,10,0.6875
210,Montana,BSky,-4.51,102.4,176,106.9,239,68.5,156,0.053,51,-1.95,199,103.2,168,105.2,236,0.44,150,15,14,15,0.4827586206896552
219,Winthrop,BSth,-5.31,97.3,258,102.6,155,65.9,243,0.038,79,-10.73,311,97.0,313,107.7,304,-0.98,188,16,17,12,0.5862068965517241
252,Alcorn St.,SWAC,-8.71,100.1,213,108.8,268,73.0,23,0.097,8,-14.53,325,95.0,325,109.6,325,2.59,101,16,20,10,0.6666666666666666
